accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
7244,Visakhapatnam,Andhra Pradesh,17.678453,83.22511,2024-04-20,7:00,7,Saturday,1,urban,5,1,clear,high,35,high,poor road,fatal,5,5,0,,0.5
7245,Kota,Rajasthan,25.224755,75.876048,2022-07-05,16:00,16,Tuesday,0,urban,1,1,clear,high,16,high,distraction,minor,3,3,0,,0.3
7246,Mumbai,Maharashtra,19.073034,72.879789,2024-09-10,23:00,23,Tuesday,0,rural,5,0,fog,low,24,high,distraction,minor,3,0,0,,0.65
7247,Silchar,Assam,24.84307,92.783388,2023-12-13,22:00,22,Wednesday,0,rural,5,0,clear,high,18,low,drunk driving,minor,2,2,0,,0.1
7248,Port Blair,Andaman and Nicobar Islands,11.627971,92.730139,2025-01-13,15:00,15,Monday,0,highway,1,0,clear,high,32,medium,weather,major,3,1,0,,0.1
7249,Darjeeling,West Bengal,27.046443,88.269083,2024-10-29,21:00,21,Tuesday,0,highway,5,1,rain,medium,23,medium,overspeeding,major,2,0,0,,0.25
7250,Kolkata,West Bengal,22.57845,88.37117,2023-05-24,16:00,16,Wednesday,0,urban,1,1,fog,low,39,high,overspeeding,minor,1,1,0,,0.65
7251,Hazaribagh,Jharkhand,23.989874,85.364429,2023-08-08,8:00,8,Tuesday,0,highway,2,0,fog,low,39,high,distraction,minor,3,2,1,,0.8
7252,Raipur,Chhattisgarh,21.252242,81.633395,2024-04-29,10:00,10,Monday,0,highway,6,1,rain,low,36,high,drunk driving,minor,2,0,1,,0.8
7253,Diu,Dadra and Nagar Haveli and Daman and Diu,20.723394,70.992815,2022-10-17,16:00,16,Monday,0,rural,1,1,fog,low,32,low,drunk driving,minor,1,1,0,,0.45
7254,Tiruchirappalli,Tamil Nadu,10.786296,78.709,2022-10-27,4:00,4,Thursday,0,urban,3,1,rain,low,29,low,drunk driving,major,1,1,0,,0.45
7255,Chennai,Tamil Nadu,13.081524,80.282216,2024-01-16,4:00,4,Tuesday,0,rural,2,0,fog,low,26,low,poor road,minor,3,1,0,,0.45
7256,Kota,Rajasthan,25.215851,75.859007,2023-10-14,22:00,22,Saturday,1,urban,4,1,fog,low,20,medium,overspeeding,major,2,2,0,,0.45
7257,Ahmedabad,Gujarat,23.029241,72.573909,2024-09-20,20:00,20,Friday,0,rural,6,1,fog,low,39,high,drunk driving,major,5,4,0,,0.65
7258,Ahmedabad,Gujarat,23.012541,72.575791,2022-10-13,19:00,19,Thursday,0,highway,6,1,fog,low,40,high,poor road,minor,1,0,1,,0.8
7259,Tirunelveli,Tamil Nadu,8.723665,77.745496,2024-07-03,17:00,17,Wednesday,0,rural,3,0,fog,low,34,medium,poor road,major,2,0,1,,0.6
7260,Ranchi,Jharkhand,23.334824,85.302135,2025-03-10,3:00,3,Monday,0,urban,1,0,rain,low,19,low,poor road,minor,3,0,0,,0.45
7261,Jalandhar,Punjab,31.333285,75.583177,2022-09-26,4:00,4,Monday,0,urban,1,0,rain,low,23,medium,poor road,minor,3,0,0,,0.45
7262,Visakhapatnam,Andhra Pradesh,17.695347,83.224587,2023-10-14,7:00,7,Saturday,1,urban,6,1,clear,high,30,medium,drunk driving,major,1,1,0,,0.1
7263,Jammu,Jammu and Kashmir,32.737333,74.850773,2024-07-08,4:00,4,Monday,0,rural,5,1,rain,low,17,low,distraction,minor,3,0,0,,0.45
7264,Hubli,Karnataka,15.37229,75.127081,2023-01-17,20:00,20,Tuesday,0,rural,3,1,clear,high,33,medium,distraction,minor,3,3,0,,0.1
7265,Kashipur,Uttarakhand,29.211887,78.954432,2024-11-15,8:00,8,Friday,0,highway,6,1,rain,medium,20,medium,distraction,minor,1,1,1,,0.4
7266,Kota,Rajasthan,25.219692,75.864173,2025-04-08,14:00,14,Tuesday,0,urban,5,0,fog,low,32,low,weather,major,4,0,0,,0.45
7267,Prayagraj,Uttar Pradesh,25.434922,81.834674,2022-02-23,20:00,20,Wednesday,0,highway,4,0,rain,medium,35,low,drunk driving,minor,3,3,0,,0.25
7268,Gurugram,Haryana,28.457579,77.034051,2022-11-21,11:00,11,Monday,0,rural,4,0,rain,medium,20,medium,weather,fatal,2,2,0,,0.45
7269,Mapusa,Goa,15.603971,73.810137,2022-02-13,15:00,15,Sunday,1,urban,1,1,clear,high,27,high,weather,minor,5,2,0,,0.3
7270,Gurugram,Haryana,28.463358,77.022649,2022-11-18,20:00,20,Friday,0,urban,4,1,clear,high,40,low,weather,minor,5,3,0,,0.1
7271,Bangalore,Karnataka,12.976636,77.589917,2024-10-04,12:00,12,Friday,0,rural,3,1,clear,high,15,high,overspeeding,minor,5,4,0,,0.3
7272,Lucknow,Uttar Pradesh,26.83905,80.957112,2024-12-03,17:00,17,Tuesday,0,urban,5,0,clear,high,40,medium,overspeeding,minor,1,0,1,,0.25
7273,Indore,Madhya Pradesh,22.713722,75.860413,2022-07-19,22:00,22,Tuesday,0,rural,4,1,fog,low,39,medium,overspeeding,minor,4,4,0,,0.45
7274,Indore,Madhya Pradesh,22.716893,75.859526,2022-04-27,8:00,8,Wednesday,0,urban,6,1,clear,high,21,medium,poor road,major,3,1,1,,0.25
7275,Lucknow,Uttar Pradesh,26.841748,80.954247,2024-03-01,8:00,8,Friday,0,highway,6,1,fog,low,31,high,overspeeding,major,2,1,1,,0.8
7276,Udaipur,Rajasthan,24.596943,73.718538,2024-10-26,0:00,0,Saturday,1,highway,1,1,clear,high,24,medium,distraction,minor,3,2,0,,0.1
7277,Korba,Chhattisgarh,22.359123,82.754788,2024-08-11,20:00,20,Sunday,1,rural,4,1,clear,high,26,medium,weather,fatal,5,5,0,,0.3
7278,Meerut,Uttar Pradesh,28.99576,77.714674,2022-10-19,8:00,8,Wednesday,0,rural,4,1,clear,high,40,high,distraction,major,3,1,1,,0.45
7279,Yamunanagar,Haryana,30.12013,77.263627,2024-05-11,11:00,11,Saturday,1,urban,3,1,fog,low,20,medium,weather,major,1,1,0,,0.45
7280,Khowai,Tripura,24.066712,91.611213,2022-03-08,1:00,1,Tuesday,0,urban,1,0,clear,high,28,low,weather,minor,2,2,0,,0.1
7281,Karaikal,Puducherry,10.916094,79.849204,2025-01-27,16:00,16,Monday,0,urban,4,0,fog,low,23,medium,poor road,major,2,0,0,,0.45
7282,Mumbai,Maharashtra,19.08182,72.889605,2022-07-23,7:00,7,Saturday,1,urban,1,1,clear,high,20,high,weather,minor,4,4,0,,0.3
7283,Coimbatore,Tamil Nadu,11.02714,76.964544,2023-04-04,8:00,8,Tuesday,0,highway,4,0,clear,high,39,medium,weather,minor,3,2,1,,0.25
7284,Dibrugarh,Assam,27.476361,94.910724,2023-06-05,4:00,4,Monday,0,urban,3,1,rain,low,34,low,overspeeding,minor,2,1,0,,0.45
7285,Tiruchirappalli,Tamil Nadu,10.785002,78.703763,2022-03-15,15:00,15,Tuesday,0,rural,2,1,fog,low,16,medium,poor road,minor,4,3,0,,0.45
7286,Garacharma,Andaman and Nicobar Islands,11.618694,92.69973,2022-03-13,12:00,12,Sunday,1,highway,2,1,rain,medium,18,high,poor road,minor,2,0,0,,0.45
7287,Dhanbad,Jharkhand,23.80173,86.432442,2025-01-24,14:00,14,Friday,0,highway,5,0,clear,high,30,medium,drunk driving,major,3,2,0,,0.1
7288,Hubli,Karnataka,15.358322,75.12818,2024-05-27,8:00,8,Monday,0,highway,2,0,rain,medium,34,high,distraction,minor,1,0,1,,0.6
7289,Kolkata,West Bengal,22.580187,88.368978,2022-11-27,16:00,16,Sunday,1,highway,4,0,fog,low,26,medium,overspeeding,fatal,2,2,0,,0.65
7290,Thiruvananthapuram,Kerala,8.525319,76.944359,2022-12-21,2:00,2,Wednesday,0,rural,1,0,clear,high,16,low,distraction,minor,2,0,0,,0.1
7291,Guwahati,Assam,26.142642,91.746027,2025-01-12,21:00,21,Sunday,1,urban,6,1,fog,low,26,low,overspeeding,minor,5,2,0,,0.45
7292,Patna,Bihar,25.594445,85.137274,2024-06-16,4:00,4,Sunday,1,urban,5,1,clear,high,33,medium,drunk driving,minor,1,0,0,,0.1
7293,Davanagere,Karnataka,14.454586,75.932733,2023-03-16,10:00,10,Thursday,0,rural,1,1,clear,high,27,medium,weather,fatal,1,1,1,,0.45
7294,Pune,Maharashtra,18.528854,73.845972,2024-04-09,0:00,0,Tuesday,0,rural,6,0,clear,high,38,low,distraction,minor,3,0,0,,0.1
7295,Srinagar,Jammu and Kashmir,34.082379,74.796463,2022-08-05,0:00,0,Friday,0,urban,1,1,rain,low,18,low,poor road,fatal,1,1,0,,0.65
7296,Karimnagar,Telangana,18.449783,79.119283,2023-05-02,17:00,17,Tuesday,0,rural,4,1,rain,medium,31,medium,distraction,minor,4,3,1,,0.4
7297,Roorkee,Uttarakhand,29.858694,77.890951,2023-07-31,7:00,7,Monday,0,urban,1,0,rain,low,34,high,weather,major,1,1,0,,0.65
7298,Bhubaneswar,Odisha,20.29937,85.820608,2023-11-04,19:00,19,Saturday,1,rural,3,1,rain,medium,25,low,drunk driving,minor,3,3,1,,0.4
7299,Bikaner,Rajasthan,28.020621,73.301697,2025-03-16,2:00,2,Sunday,1,highway,3,1,rain,low,31,low,overspeeding,minor,5,2,0,,0.45
7300,Aizawl,Mizoram,23.736422,92.706283,2023-11-03,0:00,0,Friday,0,highway,6,0,clear,high,30,low,drunk driving,major,5,2,0,,0.1
7301,Kochi,Kerala,9.925694,76.279278,2025-02-03,5:00,5,Monday,0,urban,1,0,fog,low,36,low,weather,minor,2,2,0,,0.45
7302,Mysore,Karnataka,12.306516,76.640991,2023-12-04,2:00,2,Monday,0,rural,4,1,rain,low,18,medium,drunk driving,minor,2,2,0,,0.45
7303,Kolkata,West Bengal,22.574026,88.354057,2022-08-14,15:00,15,Sunday,1,highway,4,0,fog,low,15,high,drunk driving,minor,4,3,0,,0.65
7304,Bhilai,Chhattisgarh,21.203904,81.345822,2024-07-03,4:00,4,Wednesday,0,highway,5,1,fog,low,26,low,weather,major,3,3,0,,0.45
7305,Bangalore,Karnataka,12.974612,77.603985,2025-03-02,1:00,1,Sunday,1,urban,1,1,fog,low,31,high,distraction,minor,2,2,0,,0.65
7306,Vijayawada,Andhra Pradesh,16.514547,80.65521,2023-04-11,11:00,11,Tuesday,0,highway,3,1,fog,low,15,low,overspeeding,major,2,1,0,,0.45
7307,Jaipur,Rajasthan,26.907921,75.783715,2022-02-16,14:00,14,Wednesday,0,highway,3,0,fog,low,21,high,weather,minor,4,2,0,,0.65
7308,Dimapur,Nagaland,25.900594,93.738915,2023-05-30,21:00,21,Tuesday,0,urban,2,1,fog,low,32,high,poor road,minor,5,2,0,,0.65
7309,Kozhikode,Kerala,11.266326,75.781404,2023-03-09,19:00,19,Thursday,0,highway,2,1,rain,low,30,high,weather,minor,5,0,1,,0.8
7310,Thrissur,Kerala,10.530958,76.214001,2023-08-24,8:00,8,Thursday,0,rural,6,1,rain,medium,23,low,weather,minor,3,2,1,,0.4
7311,Brahmapur,Odisha,19.319188,84.801532,2023-11-26,16:00,16,Sunday,1,urban,4,0,clear,high,23,low,poor road,minor,5,4,0,,0.1
7312,Mumbai,Maharashtra,19.081111,72.886327,2022-11-26,4:00,4,Saturday,1,rural,5,0,clear,high,25,low,poor road,minor,5,4,0,,0.1
7313,Mangalore,Karnataka,12.917902,74.857771,2024-02-07,0:00,0,Wednesday,0,rural,3,0,clear,high,24,low,poor road,major,1,1,0,,0.1
7314,Indore,Madhya Pradesh,22.720915,75.861529,2024-02-05,6:00,6,Monday,0,rural,4,0,rain,medium,38,medium,distraction,minor,1,1,0,,0.25
7315,Bhavnagar,Gujarat,21.753659,72.143225,2024-07-19,14:00,14,Friday,0,rural,6,1,rain,medium,37,low,weather,fatal,2,2,0,,0.45
7316,Kanpur,Uttar Pradesh,26.459146,80.328981,2025-03-26,15:00,15,Wednesday,0,highway,6,0,fog,low,26,low,weather,minor,1,1,0,,0.45
7317,Bhagalpur,Bihar,25.245793,86.982614,2024-09-16,3:00,3,Monday,0,highway,2,0,clear,high,20,medium,poor road,major,2,2,0,,0.1
7318,Chennai,Tamil Nadu,13.082036,80.278571,2022-03-15,9:00,9,Tuesday,0,highway,5,1,rain,low,31,high,drunk driving,major,5,2,1,,0.8
7319,Mumbai,Maharashtra,19.0722,72.879149,2024-11-11,7:00,7,Monday,0,urban,6,1,rain,medium,29,high,drunk driving,minor,2,2,0,,0.45
7320,Surat,Gujarat,21.179405,72.836595,2022-01-16,23:00,23,Sunday,1,urban,5,1,fog,low,20,low,overspeeding,fatal,4,4,0,,0.65
7321,Nagpur,Maharashtra,21.135354,79.088792,2023-08-08,17:00,17,Tuesday,0,rural,1,0,clear,high,18,high,weather,minor,3,2,1,,0.45
7322,Salem,Tamil Nadu,11.67601,78.14525,2023-08-12,2:00,2,Saturday,1,rural,4,0,clear,high,40,low,drunk driving,major,4,1,0,,0.1
7323,Mandi,Himachal Pradesh,31.5781,76.927563,2022-02-16,11:00,11,Wednesday,0,urban,5,0,rain,medium,37,medium,poor road,major,1,0,0,,0.25
7324,Guwahati,Assam,26.15147,91.730862,2022-01-17,7:00,7,Monday,0,highway,3,0,rain,low,32,medium,drunk driving,minor,2,2,0,,0.45
7325,Visakhapatnam,Andhra Pradesh,17.697177,83.228964,2024-06-16,1:00,1,Sunday,1,urban,3,1,fog,low,21,low,weather,minor,2,1,0,,0.45
7326,Jabalpur,Madhya Pradesh,22.175703,79.951945,2024-03-06,2:00,2,Wednesday,0,highway,5,1,clear,high,40,low,distraction,minor,1,0,0,,0.1
7327,Korba,Chhattisgarh,22.350484,82.748097,2023-08-06,20:00,20,Sunday,1,highway,2,1,fog,low,36,high,overspeeding,fatal,3,3,0,,0.85
7328,Kota,Rajasthan,25.203626,75.875193,2022-07-04,21:00,21,Monday,0,rural,3,0,rain,low,23,low,overspeeding,fatal,4,4,0,,0.65
7329,Dwarka,Delhi,28.576487,77.047164,2023-09-17,3:00,3,Sunday,1,urban,3,1,clear,high,40,medium,distraction,minor,2,2,0,,0.1
7330,Pune,Maharashtra,18.523991,73.867928,2023-12-18,10:00,10,Monday,0,urban,2,0,fog,low,20,high,weather,fatal,2,2,1,,1.0
7331,Amritsar,Punjab,31.645985,74.88085,2024-11-25,11:00,11,Monday,0,rural,3,0,fog,low,28,medium,distraction,minor,2,2,0,,0.45
7332,Darbhanga,Bihar,26.147987,85.897998,2024-03-25,21:00,21,Monday,0,highway,5,0,fog,low,40,low,overspeeding,minor,5,1,0,Holi,0.55
7333,Mysore,Karnataka,12.294779,76.646606,2025-02-19,13:00,13,Wednesday,0,urban,6,0,clear,high,39,high,drunk driving,fatal,4,4,0,,0.5
7334,Mangalore,Karnataka,12.906239,74.862419,2023-07-10,17:00,17,Monday,0,rural,1,0,fog,low,15,low,poor road,minor,1,1,1,,0.6
7335,Chennai,Tamil Nadu,13.091656,80.270447,2025-03-02,20:00,20,Sunday,1,highway,5,1,rain,medium,37,medium,poor road,minor,3,2,0,,0.25
7336,Ram Darbar,Chandigarh,30.703231,76.79842,2023-12-25,14:00,14,Monday,0,urban,4,1,clear,high,24,medium,weather,major,4,4,0,,0.1
7337,Nashik,Maharashtra,20.001592,73.799814,2023-03-01,23:00,23,Wednesday,0,highway,5,0,fog,low,33,high,weather,major,5,1,0,,0.65
7338,Asansol,West Bengal,23.697491,86.981269,2024-09-27,2:00,2,Friday,0,highway,4,0,fog,low,23,low,overspeeding,major,5,3,0,,0.45
7339,Nashik,Maharashtra,20.008782,73.782233,2024-10-22,4:00,4,Tuesday,0,rural,4,1,clear,high,39,low,poor road,fatal,1,1,0,,0.3
7340,Rourkela,Odisha,22.260329,84.858919,2022-08-19,17:00,17,Friday,0,rural,1,1,rain,medium,31,high,drunk driving,minor,1,0,1,,0.6
7341,Ahmedabad,Gujarat,23.022088,72.566417,2024-01-30,17:00,17,Tuesday,0,highway,6,1,fog,low,17,high,drunk driving,major,3,2,1,,0.8
7342,New Delhi,Delhi,28.618093,77.220311,2023-03-06,12:00,12,Monday,0,rural,2,1,clear,high,18,medium,poor road,major,3,3,0,,0.1
7343,Hyderabad,Telangana,17.384894,78.474814,2023-09-01,21:00,21,Friday,0,rural,6,1,rain,low,37,high,weather,major,4,2,0,,0.65
7344,Guwahati,Assam,26.14375,91.737652,2023-08-29,19:00,19,Tuesday,0,rural,1,0,rain,medium,27,high,drunk driving,minor,3,0,1,,0.6
7345,Patna,Bihar,25.585004,85.129129,2023-09-16,7:00,7,Saturday,1,highway,3,0,fog,low,16,high,weather,major,3,1,0,,0.65
7346,Jabalpur,Madhya Pradesh,22.169814,79.946124,2022-04-06,19:00,19,Wednesday,0,highway,5,0,rain,low,23,high,weather,minor,1,1,1,,0.8
7347,Kolkata,West Bengal,22.562875,88.353977,2023-02-20,19:00,19,Monday,0,rural,2,0,rain,medium,20,low,weather,minor,5,3,1,,0.4
7348,New Delhi,Delhi,28.617495,77.215501,2023-05-09,8:00,8,Tuesday,0,urban,2,0,rain,medium,31,medium,distraction,major,4,2,1,,0.4
7349,Tinsukia,Assam,27.499179,95.353614,2023-05-26,4:00,4,Friday,0,highway,5,0,rain,medium,21,low,overspeeding,fatal,2,2,0,,0.45
7350,Bangalore,Karnataka,12.963522,77.586584,2022-03-15,11:00,11,Tuesday,0,rural,3,0,fog,low,38,high,weather,fatal,1,1,0,,0.85
7351,Vasco da Gama,Goa,15.399094,73.822818,2024-11-04,4:00,4,Monday,0,urban,3,0,fog,low,31,medium,weather,fatal,5,5,0,,0.65
7352,Bangalore,Karnataka,12.96105,77.592418,2022-02-12,13:00,13,Saturday,1,highway,5,1,clear,high,15,medium,poor road,minor,2,1,0,,0.1
7353,Visakhapatnam,Andhra Pradesh,17.684541,83.223972,2023-02-16,21:00,21,Thursday,0,rural,5,0,fog,low,39,low,weather,minor,2,2,0,,0.45
7354,Nashik,Maharashtra,19.989062,73.788129,2023-12-18,23:00,23,Monday,0,rural,5,1,fog,low,22,high,weather,minor,3,3,0,,0.65
7355,Puri,Odisha,19.823354,85.839446,2024-01-17,17:00,17,Wednesday,0,rural,1,1,rain,low,29,high,poor road,major,1,0,1,,0.8
7356,Korba,Chhattisgarh,22.360884,82.74326,2024-03-21,12:00,12,Thursday,0,rural,2,1,clear,high,33,low,distraction,major,4,1,0,,0.1
7357,New Delhi,Delhi,28.615606,77.220939,2024-06-05,9:00,9,Wednesday,0,urban,4,1,rain,medium,20,high,weather,fatal,4,4,1,,0.8
7358,Salem,Tamil Nadu,11.663325,78.143837,2023-08-07,10:00,10,Monday,0,rural,2,1,fog,low,23,high,distraction,minor,4,0,1,,0.8
7359,Chennai,Tamil Nadu,13.08036,80.278507,2023-11-16,5:00,5,Thursday,0,urban,1,1,clear,high,35,medium,weather,major,2,1,0,,0.1
7360,Bangalore,Karnataka,12.972311,77.606002,2022-09-22,23:00,23,Thursday,0,rural,6,1,fog,low,29,high,weather,minor,5,4,0,,0.65
7361,Amritsar,Punjab,31.640445,74.860328,2023-04-07,19:00,19,Friday,0,rural,1,0,fog,low,31,medium,weather,major,4,3,1,,0.6
7362,Shillong,Meghalaya,25.567133,91.887689,2022-05-29,0:00,0,Sunday,1,rural,5,0,rain,medium,20,medium,poor road,minor,2,0,0,,0.25
7363,Bangalore,Karnataka,12.977481,77.582831,2024-04-27,16:00,16,Saturday,1,rural,3,1,fog,low,36,medium,distraction,minor,5,5,0,,0.45
7364,Nagpur,Maharashtra,21.151968,79.090449,2023-01-26,14:00,14,Thursday,0,rural,2,1,fog,low,38,medium,weather,minor,3,1,0,,0.45
7365,Mahbubnagar,Telangana,16.750413,77.985528,2023-12-02,23:00,23,Saturday,1,urban,5,1,rain,medium,31,high,drunk driving,minor,5,4,0,,0.45
7366,Ghaziabad,Uttar Pradesh,28.676658,77.453498,2022-09-01,11:00,11,Thursday,0,highway,1,1,fog,low,40,medium,overspeeding,minor,5,0,0,,0.45
7367,Surat,Gujarat,21.176841,72.831766,2024-04-14,7:00,7,Sunday,1,highway,5,1,clear,high,26,high,overspeeding,fatal,4,4,0,,0.5
7368,Mahbubnagar,Telangana,16.739091,77.992396,2024-01-04,4:00,4,Thursday,0,rural,4,0,fog,low,33,low,weather,minor,1,1,0,,0.45
7369,Puducherry,Puducherry,11.951657,79.813221,2024-11-18,15:00,15,Monday,0,highway,2,1,rain,medium,28,low,overspeeding,fatal,5,5,0,,0.45
7370,Port Blair,Andaman and Nicobar Islands,11.621831,92.733882,2024-06-20,22:00,22,Thursday,0,rural,3,0,clear,high,28,high,drunk driving,minor,3,3,0,,0.3
7371,Bangalore,Karnataka,12.973521,77.586541,2024-11-23,7:00,7,Saturday,1,highway,2,0,fog,low,25,medium,weather,minor,4,2,0,,0.45
7372,Puducherry,Puducherry,11.941569,79.816476,2024-06-03,19:00,19,Monday,0,rural,4,0,rain,medium,40,medium,drunk driving,major,2,1,1,,0.4
7373,Port Blair,Andaman and Nicobar Islands,11.629459,92.715343,2022-07-19,22:00,22,Tuesday,0,highway,2,0,rain,medium,22,low,distraction,fatal,5,5,0,,0.45
7374,Haridwar,Uttarakhand,29.956834,78.173563,2023-08-12,17:00,17,Saturday,1,urban,1,0,fog,low,31,high,drunk driving,fatal,1,1,1,,1.0
7375,Guntur,Andhra Pradesh,16.30033,80.436611,2022-10-13,11:00,11,Thursday,0,rural,1,1,rain,medium,40,medium,overspeeding,major,1,0,0,,0.25
7376,Hyderabad,Telangana,17.387253,78.490837,2024-05-29,9:00,9,Wednesday,0,urban,2,0,clear,high,30,high,distraction,major,4,0,1,,0.45
7377,Hyderabad,Telangana,17.389598,78.486501,2024-02-22,19:00,19,Thursday,0,rural,5,1,clear,high,32,medium,distraction,minor,4,0,1,,0.25
7378,Gaya,Bihar,24.790807,84.998766,2022-07-19,13:00,13,Tuesday,0,highway,4,1,clear,high,25,medium,poor road,major,2,2,0,,0.1
7379,Asansol,West Bengal,23.686725,86.979319,2024-04-17,4:00,4,Wednesday,0,urban,3,1,clear,high,34,low,drunk driving,fatal,5,5,0,,0.3
7380,Kharagpur,West Bengal,22.332977,87.320043,2025-02-26,17:00,17,Wednesday,0,rural,1,0,fog,low,25,low,drunk driving,major,3,1,1,,0.6
7381,Kolkata,West Bengal,22.581058,88.371063,2024-04-09,4:00,4,Tuesday,0,highway,2,0,clear,high,15,low,overspeeding,minor,5,5,0,,0.1
7382,Faridabad,Haryana,28.413057,77.312257,2022-11-17,18:00,18,Thursday,0,rural,3,1,rain,medium,35,medium,distraction,major,2,2,1,,0.4
7383,Mokokchung,Nagaland,26.322968,94.5186,2024-01-25,15:00,15,Thursday,0,rural,1,0,fog,low,15,low,overspeeding,minor,5,1,0,,0.45
7384,Kohima,Nagaland,25.666298,94.107901,2022-02-22,1:00,1,Tuesday,0,urban,5,1,clear,high,22,low,drunk driving,minor,2,0,0,,0.1
7385,Solapur,Maharashtra,17.656551,75.901028,2022-05-09,1:00,1,Monday,0,urban,5,0,rain,medium,36,low,drunk driving,minor,4,1,0,,0.25
7386,Ranchi,Jharkhand,23.350662,85.309836,2025-02-15,11:00,11,Saturday,1,urban,4,1,clear,high,29,high,drunk driving,major,1,0,0,,0.3
7387,New Delhi,Delhi,28.613951,77.207722,2025-01-11,14:00,14,Saturday,1,rural,1,0,clear,high,16,medium,overspeeding,minor,2,2,0,,0.1
7388,Bangalore,Karnataka,12.973664,77.594562,2023-03-12,0:00,0,Sunday,1,urban,3,0,rain,low,24,medium,drunk driving,major,5,0,0,,0.45
7389,Erode,Tamil Nadu,11.342857,77.705284,2022-05-01,10:00,10,Sunday,1,rural,3,0,clear,high,35,high,distraction,minor,1,1,1,,0.45
7390,Sarangpur,Chandigarh,30.778867,76.734469,2022-11-06,14:00,14,Sunday,1,urban,2,1,rain,medium,21,medium,drunk driving,minor,1,1,0,,0.25
7391,Visakhapatnam,Andhra Pradesh,17.682176,83.224853,2022-11-17,4:00,4,Thursday,0,highway,2,1,fog,low,24,high,drunk driving,fatal,4,4,0,,0.85
7392,Imphal,Manipur,24.823115,93.926264,2022-10-05,10:00,10,Wednesday,0,highway,1,0,fog,low,15,high,drunk driving,major,1,1,1,,0.8
7393,Pune,Maharashtra,18.518899,73.849009,2023-11-27,20:00,20,Monday,0,urban,4,1,rain,low,24,low,distraction,minor,2,0,0,,0.45
7394,Aurangabad,Maharashtra,19.878875,75.354741,2025-02-13,12:00,12,Thursday,0,highway,5,0,rain,medium,26,medium,poor road,minor,2,0,0,,0.25
7395,Bhubaneswar,Odisha,20.2855,85.8155,2023-05-18,22:00,22,Thursday,0,urban,5,1,fog,low,27,high,poor road,minor,3,3,0,,0.65
7396,Bhagalpur,Bihar,25.248337,86.975719,2023-11-26,11:00,11,Sunday,1,urban,4,0,fog,low,32,medium,distraction,minor,1,1,0,,0.45
7397,Bhilai,Chhattisgarh,21.203497,81.347188,2022-03-11,2:00,2,Friday,0,urban,3,0,clear,high,38,high,weather,major,4,0,0,,0.3
7398,Nellore,Andhra Pradesh,14.453473,79.983409,2022-02-18,15:00,15,Friday,0,highway,6,0,fog,low,16,medium,drunk driving,minor,2,2,0,,0.45
7399,Kanpur,Uttar Pradesh,26.448539,80.325697,2022-11-14,8:00,8,Monday,0,urban,6,0,clear,high,30,high,weather,major,4,3,1,,0.45
7400,Bhavnagar,Gujarat,21.767183,72.157078,2023-09-16,9:00,9,Saturday,1,highway,2,1,fog,low,36,high,overspeeding,minor,4,4,1,,0.8
7401,Mumbai,Maharashtra,19.064792,72.889532,2023-12-14,5:00,5,Thursday,0,urban,4,0,fog,low,27,high,poor road,minor,2,0,0,,0.65
7402,Pune,Maharashtra,18.526484,73.86438,2024-02-13,16:00,16,Tuesday,0,rural,1,1,clear,high,26,high,overspeeding,minor,4,2,0,,0.3
7403,Indore,Madhya Pradesh,22.726213,75.846641,2023-03-02,20:00,20,Thursday,0,urban,5,1,clear,high,18,low,poor road,major,2,1,0,,0.1
7404,Panaji,Goa,15.488046,73.82384,2024-04-30,3:00,3,Tuesday,0,urban,5,1,clear,high,18,low,drunk driving,minor,2,2,0,,0.1
7405,Thiruvananthapuram,Kerala,8.522484,76.932828,2023-12-29,17:00,17,Friday,0,highway,5,0,fog,low,39,high,overspeeding,minor,5,5,1,,0.8
7406,Gandhinagar,Gujarat,23.219135,72.631422,2022-06-26,22:00,22,Sunday,1,rural,5,0,rain,low,15,low,weather,fatal,2,2,0,,0.65
7407,Surat,Gujarat,21.167793,72.830587,2022-08-19,11:00,11,Friday,0,urban,4,0,clear,high,34,medium,poor road,minor,3,0,0,,0.1
7408,Lucknow,Uttar Pradesh,26.837632,80.942422,2023-04-29,1:00,1,Saturday,1,highway,4,1,clear,high,39,low,poor road,minor,3,0,0,,0.1
7409,Kolkata,West Bengal,22.573992,88.363473,2024-04-13,4:00,4,Saturday,1,urban,3,0,fog,low,40,low,weather,major,2,1,0,,0.45
7410,Warangal,Telangana,17.981589,79.596345,2024-07-04,9:00,9,Thursday,0,urban,1,0,fog,low,22,medium,drunk driving,fatal,4,4,1,,0.8
7411,Cuttack,Odisha,20.451093,85.888283,2023-09-26,4:00,4,Tuesday,0,rural,6,0,fog,low,40,low,distraction,minor,4,1,0,,0.45
7412,Mumbai,Maharashtra,19.072596,72.885819,2023-07-31,19:00,19,Monday,0,urban,5,1,fog,low,21,high,overspeeding,minor,5,2,1,,0.8
7413,Coimbatore,Tamil Nadu,11.009839,76.96116,2024-09-18,9:00,9,Wednesday,0,urban,6,1,clear,high,17,medium,weather,minor,4,1,1,,0.25
